escopo_autuacao;mes;uf;amparo_legal;descricao_infracao;quantidade_autos
Excesso de Peso;JUNHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;97
Excesso de Peso;JUNHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;163
Excesso de Peso;JUNHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;259
Excesso de Peso;JUNHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;332
Excesso de Peso;JUNHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;752
Excesso de Peso;JUNHO;MT;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;125
Excesso de Peso;JUNHO;MT;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;144
Excesso de Peso;JUNHO;MT;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;792
Excesso de Peso;JUNHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;618
Excesso de Peso;JUNHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;803
Excesso de Peso;JUNHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1139
Excesso de Peso;JUNHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;97
Excesso de Peso;JUNHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;193
Excesso de Peso;JUNHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;463
Excesso de Peso;JUNHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;174
Excesso de Peso;JUNHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;201
Excesso de Peso;JUNHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;382
Excesso de Peso;JUNHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;167
Excesso de Peso;JUNHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;210
Excesso de Peso;JUNHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;260
CMT - Capacidade Máxima de Tração;JULHO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;JULHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;JULHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;JULHO;MT;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;JULHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;JULHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;5
CMT - Capacidade Máxima de Tração;JULHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;8
CMT - Capacidade Máxima de Tração;JULHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;JULHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;JULHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
Evasão de Balança;JULHO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;670
Evasão de Balança;JULHO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;2309
Evasão de Balança;JULHO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1278
Evasão de Balança;JULHO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;3565
Evasão de Balança;JULHO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;539
Excesso de Peso;JULHO;BA;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;10
Excesso de Peso;JULHO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;142
Excesso de Peso;JULHO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;178
Excesso de Peso;JULHO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;323
Excesso de Peso;JULHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;58
Excesso de Peso;JULHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;83
Excesso de Peso;JULHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;229
Excesso de Peso;JULHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;268
Excesso de Peso;JULHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;292
Excesso de Peso;JULHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1142
Excesso de Peso;JULHO;MT;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;33
Excesso de Peso;JULHO;MT;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;68
Excesso de Peso;JULHO;MT;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;320
Excesso de Peso;JULHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;547
Excesso de Peso;JULHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;864
Excesso de Peso;JULHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;959
Excesso de Peso;JULHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;60
Excesso de Peso;JULHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;106
Excesso de Peso;JULHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;316
Excesso de Peso;JULHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;80
Excesso de Peso;JULHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;131
Excesso de Peso;JULHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;210
Excesso de Peso;JULHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;97
Excesso de Peso;JULHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;121
Excesso de Peso;JULHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;125
CMT - Capacidade Máxima de Tração;AGOSTO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;4
CMT - Capacidade Máxima de Tração;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;2
CMT - Capacidade Máxima de Tração;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;8
CMT - Capacidade Máxima de Tração;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;2
CMT - Capacidade Máxima de Tração;AGOSTO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;AGOSTO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;10
CMT - Capacidade Máxima de Tração;AGOSTO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
Evasão de Balança;AGOSTO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;55
Evasão de Balança;AGOSTO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1870
Evasão de Balança;AGOSTO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;78
Evasão de Balança;AGOSTO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;5691
Evasão de Balança;AGOSTO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1309
Excesso de Peso;AGOSTO;BA;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;8
Excesso de Peso;AGOSTO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;1
Excesso de Peso;AGOSTO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1
Excesso de Peso;AGOSTO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;18
Excesso de Peso;AGOSTO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;18
Excesso de Peso;AGOSTO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;29
Excesso de Peso;AGOSTO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;134
Excesso de Peso;AGOSTO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;247
Excesso de Peso;AGOSTO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;376
Excesso de Peso;AGOSTO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;1
Excesso de Peso;AGOSTO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;1
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;1
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;4
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;23
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;23
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;29
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;49
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;169
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;205
Excesso de Peso;AGOSTO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;813
Excesso de Peso;AGOSTO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;1
Excesso de Peso;AGOSTO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;10
Excesso de Peso;AGOSTO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;11
Excesso de Peso;AGOSTO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;110
Excesso de Peso;AGOSTO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;2
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;26
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;52
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;52
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;57
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;83
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;97
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;515
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;790
Excesso de Peso;AGOSTO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1099
Excesso de Peso;AGOSTO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;1
