escopo_autuacao;mes;uf;amparo_legal;descricao_infracao;quantidade_autos
Evasão de Balança;ABRIL;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;4152
Evasão de Balança;ABRIL;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;531
Excesso de Peso;ABRIL;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;78
Excesso de Peso;ABRIL;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;100
Excesso de Peso;ABRIL;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;930
Excesso de Peso;ABRIL;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;7
Excesso de Peso;ABRIL;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;35
Excesso de Peso;ABRIL;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;248
Excesso de Peso;ABRIL;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;37
Excesso de Peso;ABRIL;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;164
Excesso de Peso;ABRIL;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;948
Excesso de Peso;ABRIL;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;6
Excesso de Peso;ABRIL;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;37
Excesso de Peso;ABRIL;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;103
Excesso de Peso;ABRIL;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;73
Excesso de Peso;ABRIL;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;98
Excesso de Peso;ABRIL;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;750
Excesso de Peso;ABRIL;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;353
Excesso de Peso;ABRIL;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;469
Excesso de Peso;ABRIL;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;3512
Excesso de Peso;ABRIL;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;40
Excesso de Peso;ABRIL;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;65
Excesso de Peso;ABRIL;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;792
Excesso de Peso;ABRIL;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;119
Excesso de Peso;ABRIL;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;238
Excesso de Peso;ABRIL;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1013
Excesso de Peso;ABRIL;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;65
Excesso de Peso;ABRIL;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;66
Excesso de Peso;ABRIL;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;535
CMT - Capacidade Máxima de Tração;MAIO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;MAIO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;5
CMT - Capacidade Máxima de Tração;MAIO;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;MAIO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;MAIO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;3
CMT - Capacidade Máxima de Tração;MAIO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;4
CMT - Capacidade Máxima de Tração;MAIO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
Evasão de Balança;MAIO;ES;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;215
Evasão de Balança;MAIO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;798
Evasão de Balança;MAIO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1041
Evasão de Balança;MAIO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;3464
Evasão de Balança;MAIO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1305
Excesso de Peso;MAIO;BA;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;6
Excesso de Peso;MAIO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;135
Excesso de Peso;MAIO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;157
Excesso de Peso;MAIO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1170
Excesso de Peso;MAIO;GO;;Realizar transporte permissionado de passageiros, sem a emissão de bilhete.;3
Excesso de Peso;MAIO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;19
Excesso de Peso;MAIO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;99
Excesso de Peso;MAIO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;562
Excesso de Peso;MAIO;MG;;Realizar transporte permissionado de passageiros, sem a emissão de bilhete.;1
Excesso de Peso;MAIO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;98
Excesso de Peso;MAIO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;282
Excesso de Peso;MAIO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1339
Excesso de Peso;MAIO;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;9
Excesso de Peso;MAIO;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;32
Excesso de Peso;MAIO;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;91
Excesso de Peso;MAIO;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;65
Excesso de Peso;MAIO;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;107
Excesso de Peso;MAIO;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;540
Excesso de Peso;MAIO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;365
Excesso de Peso;MAIO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;445
Excesso de Peso;MAIO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;3110
Excesso de Peso;MAIO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;47
Excesso de Peso;MAIO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;72
Excesso de Peso;MAIO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;568
Excesso de Peso;MAIO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;119
Excesso de Peso;MAIO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;211
Excesso de Peso;MAIO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;794
Excesso de Peso;MAIO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;45
Excesso de Peso;MAIO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;55
Excesso de Peso;MAIO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;384
CMT - Capacidade Máxima de Tração;JUNHO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;JUNHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;JUNHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;JUNHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;4
CMT - Capacidade Máxima de Tração;JUNHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;5
CMT - Capacidade Máxima de Tração;JUNHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
Evasão de Balança;JUNHO;ES;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;415
Evasão de Balança;JUNHO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;962
Evasão de Balança;JUNHO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1744
Evasão de Balança;JUNHO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;4073
Evasão de Balança;JUNHO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;804
Excesso de Peso;JUNHO;BA;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;1
Excesso de Peso;JUNHO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;84
Excesso de Peso;JUNHO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;135
Excesso de Peso;JUNHO;ES;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;593
Excesso de Peso;JUNHO;GO;;Realizar transporte permissionado de passageiros, sem a emissão de bilhete.;5
Excesso de Peso;JUNHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;14
Excesso de Peso;JUNHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;92
Excesso de Peso;JUNHO;GO;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;256
Excesso de Peso;JUNHO;MG;;Realizar transporte permissionado de passageiros, sem a emissão de bilhete.;3
Excesso de Peso;JUNHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;174
Excesso de Peso;JUNHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;653
Excesso de Peso;JUNHO;MG;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;781
Excesso de Peso;JUNHO;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;11
Excesso de Peso;JUNHO;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;22
Excesso de Peso;JUNHO;MS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;52
Excesso de Peso;JUNHO;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;125
Excesso de Peso;JUNHO;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;128
Excesso de Peso;JUNHO;PR;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;444
Excesso de Peso;JUNHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;353
Excesso de Peso;JUNHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;442
Excesso de Peso;JUNHO;RJ;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;2117
Excesso de Peso;JUNHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;24
Excesso de Peso;JUNHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;50
Excesso de Peso;JUNHO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;82
Excesso de Peso;JUNHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;165
Excesso de Peso;JUNHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;189
Excesso de Peso;JUNHO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;702
Excesso de Peso;JUNHO;SP;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;115
